Country;year;temp
Bulgaria;1996;10.43
Bulgaria;1997;10.23
Bulgaria;1998;11.1
Bulgaria;1999;11.79
Bulgaria;2000;11.91
Bulgaria;2001;11.62
Bulgaria;2002;11.68
Bulgaria;2003;10.95
Bulgaria;2004;11.24
Bulgaria;2005;10.78
Bulgaria;2006;11.12
Bulgaria;2007;12.31
Bulgaria;2008;11.99
Bulgaria;2009;11.89
Bulgaria;2010;11.77
Bulgaria;2011;11.05
Bulgaria;2012;12.03
Bulgaria;2013;NA
Burkina Faso;1849;27.54
Burkina Faso;1850;27.49
Burkina Faso;1851;27.71
Burkina Faso;1852;NA
Burkina Faso;1853;NA
Burkina Faso;1854;NA
Burkina Faso;1855;NA
Burkina Faso;1856;27.45
Burkina Faso;1857;NA
Burkina Faso;1858;27.47
Burkina Faso;1859;27.88
Burkina Faso;1860;27.58
Burkina Faso;1861;27.44
Burkina Faso;1862;27.18
Burkina Faso;1863;27.48
Burkina Faso;1864;27.61
Burkina Faso;1865;NA
Burkina Faso;1866;NA
Burkina Faso;1867;NA
Burkina Faso;1868;NA
Burkina Faso;1869;NA
Burkina Faso;1870;NA
Burkina Faso;1871;NA
Burkina Faso;1872;NA
Burkina Faso;1873;NA
Burkina Faso;1874;27.62
Burkina Faso;1875;27.21
Burkina Faso;1876;27.31
Burkina Faso;1877;27.83
Burkina Faso;1878;28.01
Burkina Faso;1879;27.45
Burkina Faso;1880;27.72
Burkina Faso;1881;28.16
Burkina Faso;1882;27.65
Burkina Faso;1883;28.12
Burkina Faso;1884;NA
Burkina Faso;1885;NA
Burkina Faso;1886;27.33
Burkina Faso;1887;27.07
Burkina Faso;1888;27.1
Burkina Faso;1889;27.07
Burkina Faso;1890;26.73
Burkina Faso;1891;27.11
Burkina Faso;1892;27.32
Burkina Faso;1893;27.47
Burkina Faso;1894;27.19
Burkina Faso;1895;27.64
Burkina Faso;1896;27.4
Burkina Faso;1897;27.87
Burkina Faso;1898;27.54
Burkina Faso;1899;28.02
Burkina Faso;1900;27.98
Burkina Faso;1901;27.78
Burkina Faso;1902;27.86
Burkina Faso;1903;27.38
Burkina Faso;1904;27.08
Burkina Faso;1905;27.48
Burkina Faso;1906;27.82
Burkina Faso;1907;27.23
Burkina Faso;1908;27.59
Burkina Faso;1909;27.35
Burkina Faso;1910;28.09
Burkina Faso;1911;27.24
Burkina Faso;1912;28.24
Burkina Faso;1913;28.44
Burkina Faso;1914;28.41
Burkina Faso;1915;28.25
Burkina Faso;1916;27.75
Burkina Faso;1917;28.05
Burkina Faso;1918;27.88
Burkina Faso;1919;28.31
Burkina Faso;1920;28.11
Burkina Faso;1921;28.12
Burkina Faso;1922;28.23
Burkina Faso;1923;28.11
Burkina Faso;1924;28.28
Burkina Faso;1925;28.29
Burkina Faso;1926;28.54
Burkina Faso;1927;27.85
Burkina Faso;1928;28.02
Burkina Faso;1929;28.09
Burkina Faso;1930;28.38
Burkina Faso;1931;28.66
Burkina Faso;1932;28.38
Burkina Faso;1933;28.18
Burkina Faso;1934;28.01
Burkina Faso;1935;28.14
Burkina Faso;1936;27.98
Burkina Faso;1937;28.61
Burkina Faso;1938;28.53
Burkina Faso;1939;28.1
Burkina Faso;1940;28.62
Burkina Faso;1941;28.77
Burkina Faso;1942;28.47
Burkina Faso;1943;28.06
Burkina Faso;1944;28.55
Burkina Faso;1945;28.13
Burkina Faso;1946;28.08
Burkina Faso;1947;28.72
Burkina Faso;1948;28.11
Burkina Faso;1949;28.6
Burkina Faso;1950;27.77
Burkina Faso;1951;28.25
Burkina Faso;1952;27.98
Burkina Faso;1953;28
Burkina Faso;1954;27.91
Burkina Faso;1955;27.82
Burkina Faso;1956;27.98
Burkina Faso;1957;27.95
Burkina Faso;1958;28.49
Burkina Faso;1959;28.38
Burkina Faso;1960;28.13
Burkina Faso;1961;27.82
Burkina Faso;1962;27.97
Burkina Faso;1963;28.36
Burkina Faso;1964;28.02
Burkina Faso;1965;27.89
Burkina Faso;1966;28.2
Burkina Faso;1967;27.92
Burkina Faso;1968;28.12
Burkina Faso;1969;28.73
Burkina Faso;1970;28.5
Burkina Faso;1971;28.23
Burkina Faso;1972;28.33
Burkina Faso;1973;28.82
Burkina Faso;1974;28.02
Burkina Faso;1975;27.9
Burkina Faso;1976;27.77
Burkina Faso;1977;28.35
Burkina Faso;1978;28.45
Burkina Faso;1979;28.48
Burkina Faso;1980;28.77
Burkina Faso;1981;28.41
Burkina Faso;1982;28.09
Burkina Faso;1983;28.72
Burkina Faso;1984;28.63
Burkina Faso;1985;28.44
Burkina Faso;1986;28.3
Burkina Faso;1987;29.16
Burkina Faso;1988;28.44
Burkina Faso;1989;28.2
Burkina Faso;1990;28.81
Burkina Faso;1991;28.46
Burkina Faso;1992;28.13
Burkina Faso;1993;28.62
Burkina Faso;1994;28.04
Burkina Faso;1995;28.47
Burkina Faso;1996;28.74
Burkina Faso;1997;28.57
Burkina Faso;1998;28.99
Burkina Faso;1999;28.45
Burkina Faso;2000;28.59
Burkina Faso;2001;28.73
Burkina Faso;2002;28.98
Burkina Faso;2003;28.88
Burkina Faso;2004;28.99
Burkina Faso;2005;29.24
Burkina Faso;2006;28.92
Burkina Faso;2007;28.98
Burkina Faso;2008;28.49
Burkina Faso;2009;29.08
Burkina Faso;2010;29.29
Burkina Faso;2011;29.06
Burkina Faso;2012;28.63
Burkina Faso;2013;NA
Burundi;1850;NA
Burundi;1851;NA
Burundi;1852;NA
Burundi;1853;NA
Burundi;1854;NA
Burundi;1855;NA
Burundi;1856;NA
Burundi;1857;NA
Burundi;1858;NA
Burundi;1859;19.7
Burundi;1860;NA
Burundi;1861;NA
Burundi;1862;NA
Burundi;1863;NA
Burundi;1864;19.44
Burundi;1865;NA
Burundi;1866;NA
Burundi;1867;NA
Burundi;1868;NA
Burundi;1869;NA
Burundi;1870;NA
Burundi;1871;NA
Burundi;1872;NA
Burundi;1873;NA
Burundi;1874;NA
Burundi;1875;NA
Burundi;1876;19.41
Burundi;1877;19.98
Burundi;1878;20.11
Burundi;1879;NA
Burundi;1880;NA
Burundi;1881;NA
Burundi;1882;19.53
Burundi;1883;19.43
Burundi;1884;19.23
Burundi;1885;19.52
Burundi;1886;19.5
Burundi;1887;19.33
Burundi;1888;NA
Burundi;1889;19.96
Burundi;1890;19.39
Burundi;1891;19.42
Burundi;1892;19.76
Burundi;1893;19.37
Burundi;1894;19.9
Burundi;1895;19.82
Burundi;1896;19.82
Burundi;1897;19.92
Burundi;1898;20.06
Burundi;1899;19.85
Burundi;1900;20.08
Burundi;1901;20.57
Burundi;1902;20.21
Burundi;1903;20.19
Burundi;1904;19.18
Burundi;1905;19.85
Burundi;1906;19.69
Burundi;1907;19.62
Burundi;1908;19.52
Burundi;1909;19.27
Burundi;1910;19.48
Burundi;1911;20.11
Burundi;1912;20.49
Burundi;1913;20.1
Burundi;1914;19.96
Burundi;1915;20.04
Burundi;1916;19.69
Burundi;1917;19.52
Burundi;1918;19.68
Burundi;1919;19.88
Burundi;1920;19.8
Burundi;1921;20.11
Burundi;1922;19.62
Burundi;1923;19.57
Burundi;1924;20.12
Burundi;1925;19.84
Burundi;1926;19.94
Burundi;1927;20.2
Burundi;1928;20.21
Burundi;1929;19.97
Burundi;1930;19.87
Burundi;1931;20.35
Burundi;1932;20.02
Burundi;1933;19.96
Burundi;1934;20
Burundi;1935;20.17
Burundi;1936;20.17
Burundi;1937;19.86
Burundi;1938;20.06
Burundi;1939;20.01
Burundi;1940;20.24
Burundi;1941;20.65
Burundi;1942;20.11
Burundi;1943;20.1
Burundi;1944;20.2
Burundi;1945;20.04
Burundi;1946;20.16
Burundi;1947;19.99
Burundi;1948;20.07
Burundi;1949;20.45
Burundi;1950;20.04
Burundi;1951;19.9
Burundi;1952;20.28
Burundi;1953;20.19
Burundi;1954;20.06
Burundi;1955;19.96
Burundi;1956;19.72
Burundi;1957;20.1
Burundi;1958;20.38
Burundi;1959;20.15
Burundi;1960;20.02
Burundi;1961;20.13
Burundi;1962;19.81
Burundi;1963;19.78
Burundi;1964;20
Burundi;1965;20.08
Burundi;1966;20.12
Burundi;1967;19.94
Burundi;1968;19.93
Burundi;1969;20.36
Burundi;1970;20.05
Burundi;1971;19.66
Burundi;1972;20.26
Burundi;1973;20.33
Burundi;1974;19.94
Burundi;1975;19.93
Burundi;1976;20.09
Burundi;1977;20.42
Burundi;1978;20.31
Burundi;1979;20.38
Burundi;1980;20.58
Burundi;1981;20.41
Burundi;1982;20.37
Burundi;1983;20.85
Burundi;1984;20.31
Burundi;1985;20.28
Burundi;1986;20.39
Burundi;1987;20.97
Burundi;1988;20.64
Burundi;1989;20.01
Burundi;1990;20.41
Burundi;1991;20.24
Burundi;1992;20.57
Burundi;1993;20.48
Burundi;1994;20.54
Burundi;1995;20.82
Burundi;1996;20.4
Burundi;1997;20.78
Burundi;1998;20.81
Burundi;1999;20.31
Burundi;2000;20.6
Burundi;2001;20.51
Burundi;2002;20.75
Burundi;2003;20.93
Burundi;2004;20.96
Burundi;2005;21.44
Burundi;2006;21.07
Burundi;2007;20.58
Burundi;2008;20.57
Burundi;2009;20.76
Burundi;2010;21.07
Burundi;2011;20.55
Burundi;2012;20.75
Burundi;2013;NA
Cambodia;1825;26.57
Cambodia;1826;NA
Cambodia;1827;NA
Cambodia;1828;NA
Cambodia;1829;NA
Cambodia;1830;NA
Cambodia;1831;NA
Cambodia;1832;NA
Cambodia;1833;NA
Cambodia;1834;NA
Cambodia;1835;NA
Cambodia;1836;NA
Cambodia;1837;NA
Cambodia;1838;NA
Cambodia;1839;NA
Cambodia;1840;26.15
Cambodia;1841;26.68
Cambodia;1842;26.34
Cambodia;1843;26.39
Cambodia;1844;25.85
Cambodia;1845;NA
Cambodia;1846;26.25
Cambodia;1847;25.78
Cambodia;1848;NA
Cambodia;1849;NA
Cambodia;1850;26.13
Cambodia;1851;26.28
Cambodia;1852;26.15
Cambodia;1853;26.37
Cambodia;1854;26.39
Cambodia;1855;26.23
Cambodia;1856;25.96
Cambodia;1857;NA
Cambodia;1858;26.31
Cambodia;1859;26.32
Cambodia;1860;26.14
Cambodia;1861;26.04
Cambodia;1862;NA
Cambodia;1863;26.08
Cambodia;1864;25.95
Cambodia;1865;26.37
Cambodia;1866;26.35
Cambodia;1867;26.32
Cambodia;1868;26.52
Cambodia;1869;26.01
Cambodia;1870;25.97
Cambodia;1871;26.1
Cambodia;1872;26.35
Cambodia;1873;26.41
Cambodia;1874;26.47
Cambodia;1875;25.99
Cambodia;1876;25.85
Cambodia;1877;26.55
Cambodia;1878;26.92
Cambodia;1879;26.34
Cambodia;1880;26.23
Cambodia;1881;26.41
Cambodia;1882;26.31
Cambodia;1883;26.09
Cambodia;1884;25.85
Cambodia;1885;26.31
Cambodia;1886;26.18
Cambodia;1887;25.92
Cambodia;1888;26.51
Cambodia;1889;26.6
Cambodia;1890;26.25
Cambodia;1891;26.47
Cambodia;1892;25.85
Cambodia;1893;25.84
Cambodia;1894;26.07
Cambodia;1895;26.4
Cambodia;1896;26.42
Cambodia;1897;26.73
Cambodia;1898;26.24
Cambodia;1899;26.16
Cambodia;1900;26.63
Cambodia;1901;26.47
Cambodia;1902;26.6
Cambodia;1903;26.58
